Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201400017185,3.0,90,,,,,,,,,,,,,,,
200700065176,3.0,0,0.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,99.0
201600057152,4.0,0,,,1.0,4.0,18.0,0.0,0.0,1.0,3.0,15.0,140.0,1.0,1.0,1.0,99.0
200600042284,3.0,934,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,74.0,1.0,0.0,1.0,0.0
201400059581,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,59.0,1.0,0.0,1.0,99.0
201500034943,3.0,928,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,99.0
201500025890,4.0,0,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201100026937,1.0,620,,,1.0,3.0,16.0,48.0,0.0,1.0,1.0,0.0,102.0,1.0,0.0,1.0,99.0
201600039916,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
200600075246,4.0,0,0.0,,1.0,4.0,,,0.0,1.0,1.0,70.0,126.0,1.0,0.0,1.0,0.0
200500084172,2.0,13,0.0,,3.0,4.0,8.0,100.0,0.0,1.0,1.0,0.0,25.0,1.0,1.0,1.0,99.0
200600075807,2.0,0,0.0,,2.0,4.0,,,3.0,1.0,1.0,14.0,136.0,1.0,0.0,1.0,0.0
200500040060,1.0,2,0.0,,3.0,3.0,85.0,150.0,0.0,1.0,3.0,0.0,105.0,1.0,3.0,1.0,0.0
201600003281,3.0,161,,,2.0,2.0,12.0,205.0,0.0,4.0,2.0,0.0,42.0,1.0,0.0,3.0,99.0
201000052545,2.0,4,,,2.0,2.0,19.0,550.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600035840,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
201400031951,3.0,943,,,2.0,2.0,0.0,,0.0,1.0,1.0,20.0,140.0,1.0,6.0,1.0,99.0
201400001610,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
200800013742,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
201300002218,3.0,113,,,2.0,2.0,18.0,110.0,0.0,1.0,1.0,0.0,56.0,1.0,0.0,1.0,0.0
200600069659,2.0,0,0.0,,2.0,2.0,52.0,880.0,1.0,1.0,1.0,5.0,80.0,1.0,0.0,1.0,99.0
201400022100,3.0,1005,,,2.0,2.0,22.0,176.0,0.0,0.0,0.0,0.0,85.0,1.0,5.0,1.0,0.0
201400041519,4.0,0,,,2.0,2.0,,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
201500007277,3.0,80,,,2.0,2.0,3.0,185.0,0.0,0.0,3.0,0.0,53.0,1.0,0.0,3.0,0.0
201100013189,2.0,198,,,2.0,2.0,29.0,400.0,0.0,1.0,1.0,0.0,64.0,1.0,0.0,1.0,3.0
200800035999,3.0,0,0.0,,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,99.0
201300033005,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,5.0,1.0,0.0
201300007483,1.0,7,,,1.0,3.0,76.0,900.0,0.0,1.0,1.0,10.0,105.0,1.0,0.0,1.0,0.0
200800017842,3.0,19,0.0,,2.0,2.0,18.0,990.0,0.0,1.0,1.0,0.0,71.0,1.0,0.0,1.0,0.0
200500016954,2.0,0,0.0,,3.0,4.0,24.0,150.0,1.0,1.0,1.0,25.0,65.0,1.0,0.0,1.0,99.0
201100047320,4.0,0,,,3.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
201600015559,4.0,0,,,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201300019141,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0
200600078216,4.0,,0.0,,1.0,2.0,1009.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200500073368,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,40.0,2.0,0.0,1.0,0.0
200800074124,4.0,0,0.0,,1.0,4.0,33.0,900.0,0.0,1.0,1.0,15.0,140.0,1.0,1.0,1.0,0.0
201600034682,3.0,190,,,1.0,1.0,25.0,982.0,3.0,1.0,1.0,0.0,33.0,1.0,0.0,1.0,99.0
200700056466,4.0,0,0.0,,0.0,0.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201300003168,3.0,109,,,2.0,2.0,2.0,350.0,0.0,1.0,3.0,0.0,55.0,1.0,0.0,1.0,0.0
201000024194,4.0,0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,99.0
201000011667,1.0,7,,,1.0,3.0,74.0,500.0,0.0,1.0,1.0,15.0,160.0,1.0,3.0,1.0,0.0
200500023165,3.0,140,3.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200600080445,2.0,0,0.0,,2.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200800020550,3.0,0,0.0,,2.0,2.0,1.0,819.0,2.0,2.0,1.0,0.0,80.0,1.0,0.0,0.0,99.0
201400037594,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200800016726,2.0,100,0.0,,2.0,2.0,12.0,246.0,0.0,1.0,1.0,0.0,73.0,2.0,0.0,1.0,0.0
200500000505,3.0,72,0.0,,2.0,0.0,3.0,990.0,0.0,2.0,2.0,0.0,44.0,1.0,0.0,3.0,0.0
201300002059,3.0,121,,,2.0,2.0,12.0,748.0,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0
201500013160,4.0,0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200900064395,2.0,138,,,3.0,2.0,21.0,50.0,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,99.0
201600015510,4.0,0,,,1.0,2.0,,,0.0,1.0,2.0,0.0,50.0,8.0,5.0,1.0,99.0
201600056057,4.0,,,,1.0,2.0,,,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201300009011,2.0,85,,,2.0,0.0,38.0,479.0,0.0,1.0,1.0,0.0,79.0,1.0,5.0,1.0,99.0
201100026871,4.0,0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,86.0,1.0,0.0,1.0,99.0
201100015173,3.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201500029363,3.0,57,,,2.0,2.0,,,0.0,1.0,1.0,0.0,90.0,1.0,0.0,1.0,99.0
201100050051,3.0,80,,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200500015874,2.0,0,0.0,,3.0,4.0,0.0,999.0,0.0,1.0,1.0,0.0,52.0,2.0,3.0,1.0,99.0
201400005442,3.0,2089,,,2.0,0.0,65.0,800.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,99.0
201000006291,3.0,,,,2.0,2.0,10.0,600.0,0.0,2.0,2.0,0.0,41.0,1.0,0.0,1.0,0.0
201300049947,1.0,50,,,3.0,3.0,33.0,300.0,0.0,2.0,1.0,10.0,35.0,1.0,0.0,1.0,0.0
201400027121,3.0,0,,,2.0,2.0,,,0.0,2.0,3.0,0.0,80.0,1.0,0.0,1.0,0.0
201400056649,4.0,0,,,1.0,4.0,26.0,400.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200600044053,4.0,0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0
200600015451,3.0,83,0.0,,2.0,2.0,33.0,30.0,0.0,1.0,1.0,0.0,62.0,2.0,0.0,1.0,0.0
200700060971,3.0,23,0.0,,2.0,2.0,34.0,0.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,3.0,0.0
201500057054,2.0,1,2.0,,2.0,2.0,39.0,300.0,0.0,2.0,2.0,0.0,50.0,1.0,0.0,1.0,99.0
200500007776,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200900001904,4.0,0,,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200800043965,3.0,0,0.0,,2.0,2.0,2.0,622.0,0.0,1.0,1.0,0.0,101.0,1.0,0.0,1.0,0.0
200900032110,3.0,8051,,,2.0,2.0,36.0,800.0,0.0,0.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0
201500004941,3.0,1082,,,2.0,2.0,82.0,800.0,0.0,1.0,1.0,0.0,80.0,5.0,0.0,1.0,99.0
200500026876,1.0,4,4.0,A,0.0,2.0,54.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
201000012094,3.0,15,,,2.0,2.0,5.0,150.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100060577,4.0,0,,,3.0,6.0,,,0.0,2.0,1.0,25.0,75.0,1.0,0.0,1.0,0.0
201000052479,2.0,6,,,1.0,4.0,7.0,200.0,0.0,1.0,2.0,61.0,153.0,1.0,5.0,1.0,99.0
200700083877,3.0,20,0.0,,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,62.0,1.0,0.0,1.0,0.0
201100037205,3.0,777,,,2.0,2.0,,,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
201200033450,4.0,0,,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,46.0,2.0,0.0,0.0,99.0
200900051361,3.0,62,,,2.0,2.0,8.0,450.0,0.0,2.0,3.0,0.0,55.0,1.0,0.0,1.0,0.0
200700016488,4.0,,0.0,,2.0,2.0,2009.0,28.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200600066065,3.0,0,0.0,,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0
200900021820,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,,,1.0,5.0,1.0,0.0
200600010134,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201100050796,2.0,7,,,2.0,0.0,9.0,280.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
200700048104,3.0,998,0.0,,2.0,0.0,0.0,400.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,4.0,0.0
201100039006,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,99.0
201100005473,3.0,744,,,2.0,0.0,17.0,250.0,0.0,1.0,1.0,0.0,67.0,2.0,0.0,1.0,99.0
200800018555,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0
201500005911,3.0,952,,,2.0,0.0,62.0,45.0,0.0,1.0,3.0,0.0,63.0,1.0,0.0,1.0,99.0
200500062824,3.0,751,0.0,,2.0,2.0,24.0,700.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201300013504,3.0,42,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
200800031135,1.0,5,0.0,,3.0,3.0,12.0,829.0,0.0,1.0,1.0,20.0,135.0,1.0,0.0,1.0,0.0
200700066593,1.0,50,0.0,,3.0,4.0,64.0,800.0,0.0,0.0,2.0,10.0,140.0,1.0,0.0,1.0,0.0
201500055123,4.0,0,,,1.0,2.0,,,0.0,2.0,1.0,0.0,100.0,1.0,0.0,1.0,99.0
200800023288,4.0,0,0.0,,3.0,4.0,,,0.0,2.0,1.0,18.0,143.0,1.0,0.0,1.0,99.0
201600034907,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700073158,4.0,2,0.0,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0
201400021146,3.0,683,,,2.0,3.0,34.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
201600025191,4.0,,,,3.0,4.0,,,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
201300035318,4.0,0,,,3.0,4.0,,,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
200800058370,2.0,0,0.0,,2.0,6.0,,,0.0,1.0,1.0,0.0,178.0,1.0,0.0,1.0,0.0
201200023853,4.0,0,,,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200060093,4.0,0,,,1.0,4.0,27.0,700.0,0.0,1.0,1.0,15.0,140.0,1.0,0.0,1.0,99.0
200600001461,6.0,0,0.0,,2.0,1.0,,,0.0,1.0,1.0,0.0,49.0,1.0,0.0,1.0,0.0
201200036887,4.0,0,,,2.0,2.0,,,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201100006823,4.0,0,,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201300005902,3.0,5,,,0.0,2.0,1.0,370.0,0.0,1.0,1.0,0.0,63.0,2.0,0.0,1.0,0.0
201200024453,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201200012219,1.0,7,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0
200800004219,3.0,0,0.0,,2.0,2.0,1.0,996.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,99.0
201000001502,3.0,77,,,2.0,2.0,15.0,851.0,0.0,2.0,1.0,0.0,45.0,1.0,5.0,4.0,99.0
200800003493,3.0,0,0.0,,3.0,2.0,,,0.0,1.0,1.0,5.0,80.0,1.0,0.0,1.0,99.0
201200020458,4.0,0,,,2.0,2.0,0.0,,3.0,2.0,1.0,0.0,115.0,1.0,0.0,1.0,99.0
201500010244,4.0,0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
201600006324,3.0,179,,,2.0,2.0,1.0,420.0,0.0,1.0,1.0,0.0,54.0,1.0,0.0,1.0,0.0
200500057004,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201600055414,4.0,,,,1.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
201000062234,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
200800067068,4.0,0,0.0,,2.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200900051144,3.0,28,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,1.0,0.0,1.0,99.0
201100011235,3.0,218,,,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,62.0,1.0,0.0,0.0,0.0
201100002241,3.0,33,,,2.0,2.0,13.0,915.0,0.0,1.0,3.0,0.0,67.0,1.0,0.0,1.0,99.0
200900069462,2.0,3,,,2.0,4.0,15.0,567.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
200700010328,2.0,0,0.0,,2.0,4.0,27.0,432.0,0.0,1.0,1.0,18.0,124.0,1.0,0.0,1.0,99.0
200800024753,3.0,0,0.0,,2.0,6.0,,,0.0,1.0,1.0,0.0,190.0,1.0,0.0,1.0,0.0
200900047302,3.0,22,,,2.0,2.0,13.0,800.0,0.0,1.0,1.0,0.0,70.0,2.0,5.0,1.0,99.0
201600002048,3.0,65,,,2.0,2.0,21.0,400.0,0.0,1.0,1.0,10.0,130.0,1.0,5.0,1.0,99.0
200700038761,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,53.0,1.0,0.0,2.0,99.0
201100030930,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,21.0,76.0,2.0,0.0,1.0,0.0
201500013234,3.0,396,,,1.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200900019392,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200800039076,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,68.0,1.0,0.0,1.0,99.0
200500074971,4.0,,0.0,,2.0,2.0,1009.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200900047228,4.0,0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201000008498,4.0,0,,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,63.0,5.0,0.0,1.0,99.0
201100047573,3.0,31,,,2.0,4.0,,,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
201000007788,3.0,1,,,3.0,2.0,18.0,40.0,0.0,1.0,0.0,0.0,70.0,7.0,0.0,1.0,0.0
200900028319,3.0,,2.0,,2.0,0.0,32.0,20.0,0.0,4.0,1.0,100.0,0.0,1.0,5.0,1.0,99.0
200900061824,1.0,150,,,1.0,0.0,,,0.0,2.0,3.0,10.0,140.0,1.0,0.0,1.0,0.0
201500032022,4.0,0,,,2.0,2.0,,,0.0,1.0,3.0,0.0,100.0,1.0,2.0,1.0,0.0
200700013128,3.0,999,0.0,,2.0,0.0,79.0,900.0,0.0,0.0,1.0,0.0,68.0,1.0,5.0,1.0,0.0
201500045984,1.0,1,,,1.0,4.0,15.0,500.0,0.0,1.0,3.0,,,1.0,0.0,1.0,99.0
200600040524,4.0,,0.0,,3.0,4.0,5005.0,1570.0,0.0,1.0,1.0,15.0,120.0,1.0,0.0,1.0,0.0
201000060621,4.0,0,,,1.0,3.0,,,0.0,1.0,1.0,5.0,107.0,1.0,0.0,1.0,0.0
200600027141,6.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,80.0,76.0,2.0,0.0,1.0,3.0
201500018256,3.0,626,,,2.0,2.0,2.0,352.0,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0
200900045970,3.0,2144,,,2.0,3.0,16.0,950.0,0.0,1.0,1.0,0.0,127.0,1.0,0.0,1.0,3.0
200700004454,4.0,,0.0,,1.0,2.0,2009.0,296.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201600025241,4.0,,,,3.0,2.0,,,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
200800052887,4.0,1,0.0,A,0.0,1.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200800058910,4.0,0,0.0,A,2.0,2.0,,,0.0,1.0,1.0,0.0,90.0,1.0,0.0,1.0,0.0
201200028061,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0
200900020264,4.0,0,,,1.0,4.0,13.0,500.0,0.0,1.0,1.0,15.0,140.0,1.0,1.0,1.0,0.0
200700066304,1.0,6,0.0,,3.0,6.0,17.0,600.0,0.0,2.0,1.0,15.0,210.0,1.0,0.0,1.0,0.0
201600019301,3.0,207,,A,2.0,2.0,0.0,907.0,0.0,1.0,1.0,0.0,35.0,1.0,5.0,1.0,0.0
200700065469,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,0.0,0.0,90.0,1.0,0.0,1.0,99.0
201200005424,3.0,16,,,2.0,2.0,16.0,200.0,0.0,0.0,3.0,0.0,49.0,1.0,0.0,1.0,0.0
200700052488,4.0,1,0.0,A,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201000045135,9.0,0,,,1.0,1.0,,,0.0,1.0,0.0,0.0,70.0,1.0,6.0,1.0,0.0
201200056180,4.0,0,,,2.0,2.0,,,1.0,2.0,1.0,7.0,131.0,1.0,0.0,5.0,99.0
200700077315,9.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201000029111,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
201300040561,4.0,0,,,1.0,1.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700047822,4.0,72,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1.0,0.0,1.0,0.0
201600041038,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201200060703,4.0,0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
200800077551,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201000021385,4.0,0,,,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,150.0,1.0,0.0,1.0,0.0
201500036964,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,0.0
201100040073,4.0,,,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201200050927,1.0,106,,,3.0,4.0,6.0,0.0,0.0,1.0,1.0,15.0,140.0,2.0,0.0,1.0,99.0
200800056008,3.0,39,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201500000303,4.0,0,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100047747,4.0,0,,,2.0,2.0,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
200800026778,1.0,25,0.0,,3.0,4.0,58.0,100.0,0.0,1.0,1.0,30.0,140.0,1.0,0.0,3.0,0.0
201000063718,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,1.0,125.0,1.0,0.0,1.0,99.0
201300017742,3.0,9,,,2.0,2.0,15.0,500.0,0.0,0.0,2.0,0.0,71.0,1.0,0.0,3.0,0.0
200700006017,3.0,383,0.0,,3.0,3.0,11.0,200.0,0.0,2.0,1.0,15.0,105.0,2.0,0.0,1.0,0.0
200800051429,9.0,0,0.0,,2.0,3.0,,,0.0,1.0,1.0,0.0,109.0,1.0,0.0,1.0,99.0
200600065515,2.0,352,0.0,,3.0,2.0,10.0,140.0,0.0,1.0,1.0,20.0,90.0,1.0,0.0,1.0,99.0
200700004795,4.0,0,0.0,,3.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
201000010836,3.0,978,,,2.0,3.0,21.0,700.0,0.0,0.0,1.0,0.0,114.0,1.0,0.0,3.0,0.0
201400022869,3.0,341,,,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200700055978,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,65.0,2.0,0.0,1.0,0.0
200500034381,4.0,0,0.0,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201400031979,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,99.0
201300055687,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,200.0,1.0,0.0,1.0,99.0
200800022191,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,70.0,2.0,0.0,1.0,99.0
201300025135,4.0,0,,,2.0,2.0,,,0.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0
201300001527,3.0,136,,,2.0,2.0,17.0,612.0,0.0,1.0,1.0,0.0,45.0,1.0,0.0,1.0,99.0
200900067805,3.0,31,,,2.0,1.0,1.0,546.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,99.0
200600045080,3.0,57,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0
201000016360,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,88.0,1.0,0.0,1.0,99.0
200600051137,3.0,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0,1.0,0.0,3.0,0.0
200600049199,4.0,,0.0,,2.0,4.0,1009.0,0.0,0.0,1.0,1.0,0.0,120.0,2.0,0.0,1.0,0.0
200500025837,2.0,9,0.0,,2.0,2.0,58.0,525.0,0.0,1.0,1.0,0.0,74.0,1.0,0.0,1.0,0.0
201100002519,3.0,54,,,2.0,2.0,11.0,600.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200500025586,3.0,936,0.0,,0.0,0.0,75.0,0.0,0.0,2.0,2.0,0.0,70.0,1.0,0.0,3.0,0.0
201200036630,2.0,,,,3.0,4.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201000067984,4.0,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,54.0,1.0,0.0,1.0,3.0
201200029242,3.0,920,,,2.0,3.0,2.0,260.0,0.0,1.0,1.0,14.0,115.0,1.0,0.0,1.0,99.0
200900003898,4.0,0,,,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201600036645,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201600046551,1.0,1,,,3.0,4.0,2.0,300.0,0.0,1.0,1.0,15.0,140.0,1.0,0.0,1.0,0.0
200800003205,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200900036168,3.0,17,,,2.0,2.0,1.0,800.0,0.0,2.0,1.0,74.0,0.0,1.0,0.0,1.0,99.0
201400000915,3.0,47,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200800061500,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,62.0,1.0,0.0,1.0,3.0
200600008169,1.0,0,0.0,,2.0,1.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,99.0
201100041545,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,99.0
201400019544,4.0,130,,,3.0,2.0,0.0,,3.0,1.0,1.0,10.0,95.0,1.0,2.0,1.0,99.0
200500036834,2.0,0,0.0,,3.0,2.0,,,0.0,1.0,1.0,0.0,120.0,1.0,5.0,1.0,99.0
201600048266,4.0,0,,,3.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,70.0,2.0,0.0,1.0,99.0
200900071684,3.0,115,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,180.0,1.0,5.0,0.0,0.0
200600026370,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,53.0,1.0,0.0,1.0,99.0
201200042494,3.0,69,,,2.0,2.0,,,0.0,1.0,1.0,0.0,100.0,2.0,0.0,1.0,3.0
201100029835,4.0,,,,1.0,1.0,,,0.0,0.0,2.0,80.0,60.0,1.0,0.0,1.0,0.0
200500087146,3.0,1,2.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,2.0,0.0,1.0,0.0
201600043750,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
